ID,角色,角色名多语言表ID,等级,品阶,攻击力,PVP攻击力,buff,血量,攻击速度,移动速度,子弹速度,攻击范围,宠物ID,升级预览,升级消耗,掉落,战力,锁定范围,免伤比例,,,,,,,
1014269,1014,58,269,S,1544337,1507,0,2740,0,8,0,0,0,0,1-4342056,0,1544337,15,0,4342056,1.85,,,,,2740
1014270,1014,58,270,S,1567935,1512,0,2750,0,8,0,0,0,0,1-4408394,0,1567935,15,0,4408394,1.85,,,,,2750
1014271,1014,58,271,S,1591543,1517,0,2760,0,8,0,0,0,0,1-4474761,0,1591543,15,0,4474761,1.85,,,,,2760
1014272,1014,58,272,S,1615151,1523,0,2770,0,8,0,0,0,0,1-4541128,0,1615151,15,0,4541128,1.85,,,,,2770
1014273,1014,58,273,S,1638769,1528,0,2780,0,8,0,0,0,0,1-4607555,0,1638769,15,0,4607555,1.85,,,,,2780
1014274,1014,58,274,S,1662388,1534,0,2790,0,8,0,0,0,0,1-4673951,0,1662388,15,0,4673951,1.85,,,,,2790
1014275,1014,58,275,S,1686016,1539,0,2800,0,8,0,0,0,0,1-4740378,0,1686016,15,0,4740378,1.85,,,,,2800
1014276,1014,58,276,S,1721460,1544,0,2810,0,8,0,0,0,0,1-4840033,0,1721460,15,0,4840033,1.85,,,,,2810
1014277,1014,58,277,S,1756903,1550,0,2820,0,8,0,0,0,0,1-4939688,0,1756903,15,0,4939688,1.85,,,,,2820
1014278,1014,58,278,S,1792356,1555,0,2830,0,8,0,0,0,0,1-5039372,0,1792356,15,0,5039372,1.85,,,,,2830
1014279,1014,58,279,S,1827810,1561,0,2840,0,8,0,0,0,0,1-5139056,0,1827810,15,0,5139056,1.85,,,,,2840
1014280,1014,58,280,S,1863274,1566,0,2850,0,8,0,0,0,0,1-5238769,0,1863274,15,0,5238769,1.85,,,,,2850
1014281,1014,58,281,S,1898738,1571,0,2860,0,8,0,0,0,0,1-5338482,0,1898738,15,0,5338482,1.85,,,,,2860
1014282,1014,58,282,S,1934212,1577,0,2870,0,8,0,0,0,0,1-5438226,0,1934212,15,0,5438226,1.85,,,,,2870
1014283,1014,58,283,S,1969687,1582,0,2880,0,8,0,0,0,0,1-5537968,0,1969687,15,0,5537968,1.85,,,,,2880
1014284,1014,58,284,S,2005172,1588,0,2890,0,8,0,0,0,0,1-5637712,0,2005172,15,0,5637712,1.85,,,,,2890
1014285,1014,58,285,S,2040656,1593,0,2900,0,8,0,0,0,0,1-5737485,0,2040656,15,0,5737485,1.85,,,,,2900
1014286,1014,58,286,S,2076152,1598,0,2910,0,8,0,0,0,0,1-5837287,0,2076152,15,0,5837287,1.85,,,,,2910
1014287,1014,58,287,S,2111647,1604,0,2920,0,8,0,0,0,0,1-5937089,0,2111647,15,0,5937089,1.85,,,,,2920
1014288,1014,58,288,S,2147152,1609,0,2930,0,8,0,0,0,0,1-6036920,0,2147152,15,0,6036920,1.85,,,,,2930
1014289,1014,58,289,S,2182658,1615,0,2940,0,8,0,0,0,0,1-6136750,0,2182658,15,0,6136750,1.85,,,,,2940
1014290,1014,58,290,S,2218174,1620,0,2950,0,8,0,0,0,0,1-6236613,0,2218174,15,0,6236613,1.85,,,,,2950
1014291,1014,58,291,S,2253690,1626,0,2960,0,8,0,0,0,0,1-6336443,0,2253690,15,0,6336443,1.85,,,,,2960
1014292,1014,58,292,S,2289216,1631,0,2970,0,8,0,0,0,0,1-6436334,0,2289216,15,0,6436334,1.85,,,,,2970
1014293,1014,58,293,S,2324743,1636,0,2980,0,8,0,0,0,0,1-6536225,0,2324743,15,0,6536225,1.85,,,,,2980
1014294,1014,58,294,S,2360280,1642,0,2990,0,8,0,0,0,0,1-6636145,0,2360280,15,0,6636145,1.85,,,,,2990
1014295,1014,58,295,S,2395816,1647,0,3000,0,8,0,0,0,0,1-6736068,0,2395816,15,0,6736068,1.85,,,,,3000
1014296,1014,58,296,S,2431364,1653,0,3010,0,8,0,0,0,0,1-6836016,0,2431364,15,0,6836016,1.85,,,,,3010
1014297,1014,58,297,S,2466911,1658,0,3020,0,8,0,0,0,0,1-6935936,0,2466911,15,0,6935936,1.85,,,,,3020
1014298,1014,58,298,S,2502468,1663,0,3030,0,8,0,0,0,0,1-7035916,0,2502468,15,0,7035916,1.85,,,,,3030
1014299,1014,58,299,S,2538026,1669,0,3040,0,8,0,0,0,0,1-7135897,0,2538026,15,0,7135897,1.85,,,,,3040
1014300,1014,58,300,S,2573594,1674,0,3050,0,8,0,0,0,0,1-7235905,0,2573594,15,0,7235905,1.85,,,,,3050
1015001,1015,59,1,S,3120,59,0,60,0,8,0,0,0,0,1-5110,0,3120,15,0,5110,1.8,,,,,60
1015002,1015,59,2,S,3176,64,0,70,0,8,0,0,0,0,1-5187,0,3176,15,0,5187,1.8,,,,,70
1015003,1015,59,3,S,3232,70,0,80,0,8,0,0,0,0,1-5357,0,3232,15,0,5357,1.8,,,,,80
1015004,1015,59,4,S,3299,76,0,90,0,8,0,0,0,0,1-5530,0,3299,15,0,5530,1.8,,,,,90
1015005,1015,59,5,S,3366,81,0,100,0,8,0,0,0,0,1-5698,0,3366,15,0,5698,1.8,,,,,100
1015006,1015,59,6,S,3444,87,0,110,0,8,0,0,0,0,1-6138,0,3444,15,0,6138,1.8,,,,,110
1015007,1015,59,7,S,3523,92,0,120,0,8,0,0,0,0,1-6347,0,3523,15,0,6347,1.8,,,,,120
1015008,1015,59,8,S,3612,98,0,130,0,8,0,0,0,0,1-6599,0,3612,15,0,6599,1.8,,,,,130
1015009,1015,59,9,S,3702,103,0,140,0,8,0,0,0,0,1-6849,0,3702,15,0,6849,1.8,,,,,140
1015010,1015,59,10,S,3803,109,0,150,0,8,0,0,0,0,1-7093,0,3803,15,0,7093,1.8,,,,,150
1015011,1015,59,11,S,3904,114,0,160,0,8,0,0,0,0,1-7744,0,3904,15,0,7744,1.8,,,,,160
1015012,1015,59,12,S,4016,120,0,170,0,8,0,0,0,0,1-8026,0,4016,15,0,8026,1.8,,,,,170
1015013,1015,59,13,S,4128,125,0,180,0,8,0,0,0,0,1-8350,0,4128,15,0,8350,1.8,,,,,180
1015014,1015,59,14,S,4251,131,0,190,0,8,0,0,0,0,1-8628,0,4251,15,0,8628,1.8,,,,,190
1015015,1015,59,15,S,4374,137,0,200,0,8,0,0,0,0,1-8948,0,4374,15,0,8948,1.8,,,,,200
1015016,1015,59,16,S,4508,142,0,210,0,8,0,0,0,0,1-9787,0,4508,15,0,9787,1.8,,,,,210
1015017,1015,59,17,S,4643,148,0,220,0,8,0,0,0,0,1-10181,0,4643,15,0,10181,1.8,,,,,220
1015018,1015,59,18,S,4788,153,0,230,0,8,0,0,0,0,1-10572,0,4788,15,0,10572,1.8,,,,,230
1015019,1015,59,19,S,4934,159,0,240,0,8,0,0,0,0,1-10999,0,4934,15,0,10999,1.8,,,,,240
1015020,1015,59,20,S,5091,164,0,250,0,8,0,0,0,0,1-11426,0,5091,15,0,11426,1.8,,,,,250
1015021,1015,59,21,S,5248,170,0,260,0,8,0,0,0,0,1-12439,0,5248,15,0,12439,1.8,,,,,260
1015022,1015,59,22,S,5416,176,0,270,0,8,0,0,0,0,1-12895,0,5416,15,0,12895,1.8,,,,,270
1015023,1015,59,23,S,5584,181,0,280,0,8,0,0,0,0,1-13385,0,5584,15,0,13385,1.8,,,,,280
1015024,1015,59,24,S,5763,187,0,290,0,8,0,0,0,0,1-13909,0,5763,15,0,13909,1.8,,,,,290
1015025,1015,59,25,S,5942,192,0,300,0,8,0,0,0,0,1-14387,0,5942,15,0,14387,1.8,,,,,300
1015026,1015,59,26,S,6211,198,0,310,0,8,0,0,0,0,1-15938,0,6211,15,0,15938,1.8,,,,,310
1015027,1015,59,27,S,6480,203,0,320,0,8,0,0,0,0,1-16772,0,6480,15,0,16772,1.8,,,,,320
1015028,1015,59,28,S,6760,209,0,330,0,8,0,0,0,0,1-17591,0,6760,15,0,17591,1.8,,,,,330
1015029,1015,59,29,S,7040,214,0,340,0,8,0,0,0,0,1-18404,0,7040,15,0,18404,1.8,,,,,340
1015030,1015,59,30,S,7331,220,0,350,0,8,0,0,0,0,1-19250,0,7331,15,0,19250,1.8,,,,,350
1015031,1015,59,31,S,7622,226,0,360,0,8,0,0,0,0,1-21088,0,7622,15,0,21088,1.8,,,,,360
1015032,1015,59,32,S,7924,231,0,370,0,8,0,0,0,0,1-21985,0,7924,15,0,21985,1.8,,,,,370
1015033,1015,59,33,S,8227,237,0,380,0,8,0,0,0,0,1-22910,0,8227,15,0,22910,1.8,,,,,380
1015034,1015,59,34,S,8540,242,0,390,0,8,0,0,0,0,1-23863,0,8540,15,0,23863,1.8,,,,,390
1015035,1015,59,35,S,8854,248,0,400,0,8,0,0,0,0,1-24727,0,8854,15,0,24727,1.8,,,,,400
1015036,1015,59,36,S,9179,253,0,410,0,8,0,0,0,0,1-26951,0,9179,15,0,26951,1.8,,,,,410
1015037,1015,59,37,S,9504,259,0,420,0,8,0,0,0,0,1-27937,0,9504,15,0,27937,1.8,,,,,420
1015038,1015,59,38,S,9840,264,0,430,0,8,0,0,0,0,1-28954,0,9840,15,0,28954,1.8,,,,,430
1015039,1015,59,39,S,10176,270,0,440,0,8,0,0,0,0,1-29913,0,10176,15,0,29913,1.8,,,,,440
1015040,1015,59,40,S,10523,276,0,450,0,8,0,0,0,0,1-30942,0,10523,15,0,30942,1.8,,,,,450
1015041,1015,59,41,S,10870,281,0,460,0,8,0,0,0,0,1-33437,0,10870,15,0,33437,1.8,,,,,460
1015042,1015,59,42,S,11228,287,0,470,0,8,0,0,0,0,1-34463,0,11228,15,0,34463,1.8,,,,,470
1015043,1015,59,43,S,11587,292,0,480,0,8,0,0,0,0,1-35552,0,11587,15,0,35552,1.8,,,,,480
1015044,1015,59,44,S,11956,298,0,490,0,8,0,0,0,0,1-36661,0,11956,15,0,36661,1.8,,,,,490
1015045,1015,59,45,S,12326,303,0,500,0,8,0,0,0,0,1-37681,0,12326,15,0,37681,1.8,,,,,500
1015046,1015,59,46,S,12707,309,0,510,0,8,0,0,0,0,1-40535,0,12707,15,0,40535,1.8,,,,,510
1015047,1015,59,47,S,13088,314,0,520,0,8,0,0,0,0,1-41698,0,13088,15,0,41698,1.8,,,,,520
1015048,1015,59,48,S,13480,320,0,530,0,8,0,0,0,0,1-42807,0,13480,15,0,42807,1.8,,,,,530
1015049,1015,59,49,S,13872,326,0,540,0,8,0,0,0,0,1-43937,0,13872,15,0,43937,1.8,,,,,540
1015050,1015,59,50,S,14275,331,0,550,0,8,0,0,0,0,1-45123,0,14275,15,0,45123,1.8,,,,,550
1015051,1015,59,51,S,14880,337,0,560,0,8,0,0,0,0,1-48976,0,14880,15,0,48976,1.8,,,,,560
1015052,1015,59,52,S,15484,342,0,570,0,8,0,0,0,0,1-50855,0,15484,15,0,50855,1.8,,,,,570
1015053,1015,59,53,S,16100,348,0,580,0,8,0,0,0,0,1-52780,0,16100,15,0,52780,1.8,,,,,580
1015054,1015,59,54,S,16716,353,0,590,0,8,0,0,0,0,1-54674,0,16716,15,0,54674,1.8,,,,,590
1015055,1015,59,55,S,17344,359,0,600,0,8,0,0,0,0,1-56576,0,17344,15,0,56576,1.8,,,,,600
1015056,1015,59,56,S,17971,364,0,610,0,8,0,0,0,0,1-60878,0,17971,15,0,60878,1.8,,,,,610
1015057,1015,59,57,S,18609,370,0,620,0,8,0,0,0,0,1-62847,0,18609,15,0,62847,1.8,,,,,620
1015058,1015,59,58,S,19248,376,0,630,0,8,0,0,0,0,1-64745,0,19248,15,0,64745,1.8,,,,,630
1015059,1015,59,59,S,19897,381,0,640,0,8,0,0,0,0,1-66719,0,19897,15,0,66719,1.8,,,,,640
1015060,1015,59,60,S,20547,387,0,650,0,8,0,0,0,0,1-68594,0,20547,15,0,68594,1.8,,,,,650
1015061,1015,59,61,S,21208,392,0,660,0,8,0,0,0,0,1-64795,0,21208,15,0,64795,1.8,,,,,660
1015062,1015,59,62,S,21868,398,0,670,0,8,0,0,0,0,1-66547,0,21868,15,0,66547,1.8,,,,,670
1015063,1015,59,63,S,22540,403,0,680,0,8,0,0,0,0,1-68269,0,22540,15,0,68269,1.8,,,,,680
1015064,1015,59,64,S,23212,409,0,690,0,8,0,0,0,0,1-69994,0,23212,15,0,69994,1.8,,,,,690
1015065,1015,59,65,S,23896,414,0,700,0,8,0,0,0,0,1-71694,0,23896,15,0,71694,1.8,,,,,700
1015066,1015,59,66,S,24579,420,0,710,0,8,0,0,0,0,1-73360,0,24579,15,0,73360,1.8,,,,,710
1015067,1015,59,67,S,25273,426,0,720,0,8,0,0,0,0,1-75060,0,25273,15,0,75060,1.8,,,,,720
1015068,1015,59,68,S,25968,431,0,730,0,8,0,0,0,0,1-76699,0,25968,15,0,76699,1.8,,,,,730
1015069,1015,59,69,S,26673,437,0,740,0,8,0,0,0,0,1-78374,0,26673,15,0,78374,1.8,,,,,740
1015070,1015,59,70,S,27379,442,0,750,0,8,0,0,0,0,1-80015,0,27379,15,0,80015,1.8,,,,,750
1015071,1015,59,71,S,28096,448,0,760,0,8,0,0,0,0,1-81626,0,28096,15,0,81626,1.8,,,,,760
1015072,1015,59,72,S,28812,453,0,770,0,8,0,0,0,0,1-83267,0,28812,15,0,83267,1.8,,,,,770
1015073,1015,59,73,S,29540,459,0,780,0,8,0,0,0,0,1-84848,0,29540,15,0,84848,1.8,,,,,780
1015074,1015,59,74,S,30268,464,0,790,0,8,0,0,0,0,1-86398,0,30268,15,0,86398,1.8,,,,,790
1015075,1015,59,75,S,31008,470,0,800,0,8,0,0,0,0,1-88007,0,31008,15,0,88007,1.8,,,,,800
1015076,1015,59,76,S,32116,476,0,810,0,8,0,0,0,0,1-90640,0,32116,15,0,90640,1.8,,,,,810
1015077,1015,59,77,S,33225,481,0,820,0,8,0,0,0,0,1-93227,0,33225,15,0,93227,1.8,,,,,820
1015078,1015,59,78,S,34345,487,0,830,0,8,0,0,0,0,1-95764,0,34345,15,0,95764,1.8,,,,,830
1015079,1015,59,79,S,35465,492,0,840,0,8,0,0,0,0,1-98283,0,35465,15,0,98283,1.8,,,,,840
1015080,1015,59,80,S,36596,498,0,850,0,8,0,0,0,0,1-100780,0,36596,15,0,100780,1.8,,,,,850
1015081,1015,59,81,S,37728,503,0,860,0,8,0,0,0,0,1-103230,0,37728,15,0,103230,1.8,,,,,860
1015082,1015,59,82,S,38870,509,0,870,0,8,0,0,0,0,1-105661,0,38870,15,0,105661,1.8,,,,,870
1015083,1015,59,83,S,40012,514,0,880,0,8,0,0,0,0,1-108070,0,40012,15,0,108070,1.8,,,,,880
1015084,1015,59,84,S,41166,520,0,890,0,8,0,0,0,0,1-110426,0,41166,15,0,110426,1.8,,,,,890
1015085,1015,59,85,S,42320,526,0,900,0,8,0,0,0,0,1-112735,0,42320,15,0,112735,1.8,,,,,900
1015086,1015,59,86,S,43484,531,0,910,0,8,0,0,0,0,1-114991,0,43484,15,0,114991,1.8,,,,,910
1015087,1015,59,87,S,44649,537,0,920,0,8,0,0,0,0,1-117228,0,44649,15,0,117228,1.8,,,,,920
1015088,1015,59,88,S,45825,542,0,930,0,8,0,0,0,0,1-119468,0,45825,15,0,119468,1.8,,,,,930
1015089,1015,59,89,S,47001,548,0,940,0,8,0,0,0,0,1-121632,0,47001,15,0,121632,1.8,,,,,940
1015090,1015,59,90,S,48188,553,0,950,0,8,0,0,0,0,1-123794,0,48188,15,0,123794,1.8,,,,,950
1015091,1015,59,91,S,49376,559,0,960,0,8,0,0,0,0,1-125879,0,49376,15,0,125879,1.8,,,,,960
1015092,1015,59,92,S,50574,564,0,970,0,8,0,0,0,0,1-127966,0,50574,15,0,127966,1.8,,,,,970
1015093,1015,59,93,S,51772,570,0,980,0,8,0,0,0,0,1-129977,0,51772,15,0,129977,1.8,,,,,980
1015094,1015,59,94,S,52982,576,0,990,0,8,0,0,0,0,1-131984,0,52982,15,0,131984,1.8,,,,,990
1015095,1015,59,95,S,54192,581,0,1000,0,8,0,0,0,0,1-133941,0,54192,15,0,133941,1.8,,,,,1000
1015096,1015,59,96,S,55412,587,0,1010,0,8,0,0,0,0,1-135871,0,55412,15,0,135871,1.8,,,,,1010
1015097,1015,59,97,S,56633,592,0,1020,0,8,0,0,0,0,1-137720,0,56633,15,0,137720,1.8,,,,,1020
1015098,1015,59,98,S,57865,598,0,1030,0,8,0,0,0,0,1-139568,0,57865,15,0,139568,1.8,,,,,1030
1015099,1015,59,99,S,59097,603,0,1040,0,8,0,0,0,0,1-141361,0,59097,15,0,141361,1.8,,,,,1040
1015100,1015,59,100,S,60340,609,0,1050,0,8,0,0,0,0,1-194395,0,60340,15,0,194395,1.8,,,,,1050
1015101,1015,59,101,S,62200,614,0,1060,0,8,0,0,0,0,1-198749,0,62200,15,0,198749,1.8,,,,,1060
1015102,1015,59,102,S,64059,620,0,1070,0,8,0,0,0,0,1-202966,0,64059,15,0,202966,1.8,,,,,1070
1015103,1015,59,103,S,65929,625,0,1080,0,8,0,0,0,0,1-207123,0,65929,15,0,207123,1.8,,,,,1080
1015104,1015,59,104,S,67800,631,0,1090,0,8,0,0,0,0,1-211194,0,67800,15,0,211194,1.8,,,,,1090
1015105,1015,59,105,S,69681,637,0,1100,0,8,0,0,0,0,1-215154,0,69681,15,0,215154,1.8,,,,,1100
1015106,1015,59,106,S,71563,642,0,1110,0,8,0,0,0,0,1-218997,0,71563,15,0,218997,1.8,,,,,1110
1015107,1015,59,107,S,73456,648,0,1120,0,8,0,0,0,0,1-222803,0,73456,15,0,222803,1.8,,,,,1120
1015108,1015,59,108,S,75348,653,0,1130,0,8,0,0,0,0,1-226451,0,75348,15,0,226451,1.8,,,,,1130
1015109,1015,59,109,S,77252,659,0,1140,0,8,0,0,0,0,1-230028,0,77252,15,0,230028,1.8,,,,,1140
1015110,1015,59,110,S,79156,664,0,1150,0,8,0,0,0,0,1-233540,0,79156,15,0,233540,1.8,,,,,1150
1015111,1015,59,111,S,81072,670,0,1160,0,8,0,0,0,0,1-236915,0,81072,15,0,236915,1.8,,,,,1160
1015112,1015,59,112,S,82987,675,0,1170,0,8,0,0,0,0,1-240202,0,82987,15,0,240202,1.8,,,,,1170
1015113,1015,59,113,S,84913,681,0,1180,0,8,0,0,0,0,1-243394,0,84913,15,0,243394,1.8,,,,,1180
1015114,1015,59,114,S,86840,687,0,1190,0,8,0,0,0,0,1-246492,0,86840,15,0,246492,1.8,,,,,1190
1015115,1015,59,115,S,88777,692,0,1200,0,8,0,0,0,0,1-249500,0,88777,15,0,249500,1.8,,,,,1200
1015116,1015,59,116,S,90715,698,0,1210,0,8,0,0,0,0,1-252371,0,90715,15,0,252371,1.8,,,,,1210
1015117,1015,59,117,S,92664,703,0,1220,0,8,0,0,0,0,1-255211,0,92664,15,0,255211,1.8,,,,,1220
1015118,1015,59,118,S,94612,709,0,1230,0,8,0,0,0,0,1-257895,0,94612,15,0,257895,1.8,,,,,1230
1015119,1015,59,119,S,96572,714,0,1240,0,8,0,0,0,0,1-260479,0,96572,15,0,260479,1.8,,,,,1240
1015120,1015,59,120,S,98532,720,0,1250,0,8,0,0,0,0,1-262970,0,98532,15,0,262970,1.8,,,,,1250
1015121,1015,59,121,S,100504,725,0,1260,0,8,0,0,0,0,1-265387,0,100504,15,0,265387,1.8,,,,,1260
1015122,1015,59,122,S,102475,731,0,1270,0,8,0,0,0,0,1-267667,0,102475,15,0,267667,1.8,,,,,1270
1015123,1015,59,123,S,104457,737,0,1280,0,8,0,0,0,0,1-269866,0,104457,15,0,269866,1.8,,,,,1280
1015124,1015,59,124,S,106440,742,0,1290,0,8,0,0,0,0,1-271928,0,106440,15,0,271928,1.8,,,,,1290
1015125,1015,59,125,S,108433,748,0,1300,0,8,0,0,0,0,1-273913,0,108433,15,0,273913,1.8,,,,,1300
1015126,1015,59,126,S,111424,753,0,1310,0,8,0,0,0,0,1-278328,0,111424,15,0,278328,1.8,,,,,1310
1015127,1015,59,127,S,114414,759,0,1320,0,8,0,0,0,0,1-282529,0,114414,15,0,282529,1.8,,,,,1320
1015128,1015,59,128,S,117416,764,0,1330,0,8,0,0,0,0,1-286573,0,117416,15,0,286573,1.8,,,,,1330
1015129,1015,59,129,S,120417,770,0,1340,0,8,0,0,0,0,1-290475,0,120417,15,0,290475,1.8,,,,,1340
1015130,1015,59,130,S,123430,775,0,1350,0,8,0,0,0,0,1-294199,0,123430,15,0,294199,1.8,,,,,1350
1015131,1015,59,131,S,126443,781,0,1360,0,8,0,0,0,0,1-297742,0,126443,15,0,297742,1.8,,,,,1360
1015132,1015,59,132,S,129467,787,0,1370,0,8,0,0,0,0,1-301159,0,129467,15,0,301159,1.8,,,,,1370
1015133,1015,59,133,S,132491,792,0,1380,0,8,0,0,0,0,1-304380,0,132491,15,0,304380,1.8,,,,,1380
1015134,1015,59,134,S,135526,798,0,1390,0,8,0,0,0,0,1-307440,0,135526,15,0,307440,1.8,,,,,1390
1015135,1015,59,135,S,138561,803,0,1400,0,8,0,0,0,0,1-310332,0,138561,15,0,310332,1.8,,,,,1400
1015136,1015,59,136,S,141608,809,0,1410,0,8,0,0,0,0,1-313063,0,141608,15,0,313063,1.8,,,,,1410
1015137,1015,59,137,S,144654,814,0,1420,0,8,0,0,0,0,1-315597,0,144654,15,0,315597,1.8,,,,,1420
1015138,1015,59,138,S,147712,820,0,1430,0,8,0,0,0,0,1-317986,0,147712,15,0,317986,1.8,,,,,1430
1015139,1015,59,139,S,150769,825,0,1440,0,8,0,0,0,0,1-320223,0,150769,15,0,320223,1.8,,,,,1440
1015140,1015,59,140,S,153838,831,0,1450,0,8,0,0,0,0,1-322260,0,153838,15,0,322260,1.8,,,,,1450
1015141,1015,59,141,S,156907,837,0,1460,0,8,0,0,0,0,1-328735,0,156907,15,0,328735,1.8,,,,,1460
1015142,1015,59,142,S,159987,842,0,1470,0,8,0,0,0,0,1-335222,0,159987,15,0,335222,1.8,,,,,1470
1015143,1015,59,143,S,163067,848,0,1480,0,8,0,0,0,0,1-341728,0,163067,15,0,341728,1.8,,,,,1480
1015144,1015,59,144,S,166158,853,0,1490,0,8,0,0,0,0,1-348250,0,166158,15,0,348250,1.8,,,,,1490
1015145,1015,59,145,S,169249,859,0,1500,0,8,0,0,0,0,1-354752,0,169249,15,0,354752,1.8,,,,,1500
1015146,1015,59,146,S,172352,864,0,1510,0,8,0,0,0,0,1-361289,0,172352,15,0,361289,1.8,,,,,1510
1015147,1015,59,147,S,175454,870,0,1520,0,8,0,0,0,0,1-367857,0,175454,15,0,367857,1.8,,,,,1520
1015148,1015,59,148,S,178568,875,0,1530,0,8,0,0,0,0,1-374409,0,178568,15,0,374409,1.8,,,,,1530
1015149,1015,59,149,S,181681,881,0,1540,0,8,0,0,0,0,1-380977,0,181681,15,0,380977,1.8,,,,,1540
1015150,1015,59,150,S,184806,887,0,1550,0,8,0,0,0,0,1-387564,0,184806,15,0,387564,1.8,,,,,1550
1015151,1015,59,151,S,189488,892,0,1560,0,8,0,0,0,0,1-397438,0,189488,15,0,397438,1.8,,,,,1560
1015152,1015,59,152,S,194169,898,0,1570,0,8,0,0,0,0,1-407317,0,194169,15,0,407317,1.8,,,,,1570
1015153,1015,59,153,S,198862,903,0,1580,0,8,0,0,0,0,1-417207,0,198862,15,0,417207,1.8,,,,,1580
1015154,1015,59,154,S,203555,909,0,1590,0,8,0,0,0,0,1-427116,0,203555,15,0,427116,1.8,,,,,1590
1015155,1015,59,155,S,208259,914,0,1600,0,8,0,0,0,0,1-437010,0,208259,15,0,437010,1.8,,,,,1600
1015156,1015,59,156,S,212963,920,0,1610,0,8,0,0,0,0,1-446931,0,212963,15,0,446931,1.8,,,,,1610
1015157,1015,59,157,S,217678,925,0,1620,0,8,0,0,0,0,1-456890,0,217678,15,0,456890,1.8,,,,,1620
1015158,1015,59,158,S,222393,931,0,1630,0,8,0,0,0,0,1-466830,0,222393,15,0,466830,1.8,,,,,1630
1015159,1015,59,159,S,227120,937,0,1640,0,8,0,0,0,0,1-476801,0,227120,15,0,476801,1.8,,,,,1640
1015160,1015,59,160,S,231846,942,0,1650,0,8,0,0,0,0,1-486756,0,231846,15,0,486756,1.8,,,,,1650
1015161,1015,59,161,S,236584,948,0,1660,0,8,0,0,0,0,1-496742,0,236584,15,0,496742,1.8,,,,,1660
1015162,1015,59,162,S,241321,953,0,1670,0,8,0,0,0,0,1-506748,0,241321,15,0,506748,1.8,,,,,1670
1015163,1015,59,163,S,246070,959,0,1680,0,8,0,0,0,0,1-516768,0,246070,15,0,516768,1.8,,,,,1680
1015164,1015,59,164,S,250819,964,0,1690,0,8,0,0,0,0,1-526755,0,250819,15,0,526755,1.8,,,,,1690
1015165,1015,59,165,S,255579,970,0,1700,0,8,0,0,0,0,1-536806,0,255579,15,0,536806,1.8,,,,,1700
1015166,1015,59,166,S,260339,975,0,1710,0,8,0,0,0,0,1-546842,0,260339,15,0,546842,1.8,,,,,1710
1015167,1015,59,167,S,265110,981,0,1720,0,8,0,0,0,0,1-556909,0,265110,15,0,556909,1.8,,,,,1720
1015168,1015,59,168,S,269881,987,0,1730,0,8,0,0,0,0,1-566961,0,269881,15,0,566961,1.8,,,,,1730
1015169,1015,59,169,S,274664,992,0,1740,0,8,0,0,0,0,1-577043,0,274664,15,0,577043,1.8,,,,,1740
1015170,1015,59,170,S,279446,998,0,1750,0,8,0,0,0,0,1-587140,0,279446,15,0,587140,1.8,,,,,1750
1015171,1015,59,171,S,284240,1003,0,1760,0,8,0,0,0,0,1-597257,0,284240,15,0,597257,1.8,,,,,1760
1015172,1015,59,172,S,289033,1009,0,1770,0,8,0,0,0,0,1-607340,0,289033,15,0,607340,1.8,,,,,1770
1015173,1015,59,173,S,293838,1014,0,1780,0,8,0,0,0,0,1-617487,0,293838,15,0,617487,1.8,,,,,1780
1015174,1015,59,174,S,298643,1020,0,1790,0,8,0,0,0,0,1-627620,0,298643,15,0,627620,1.8,,,,,1790
1015175,1015,59,175,S,303459,1025,0,1800,0,8,0,0,0,0,1-637763,0,303459,15,0,637763,1.8,,,,,1800
1015176,1015,59,176,S,310683,1031,0,1810,0,8,0,0,0,0,1-653002,0,310683,15,0,653002,1.8,,,,,1810
1015177,1015,59,177,S,317907,1037,0,1820,0,8,0,0,0,0,1-668222,0,317907,15,0,668222,1.8,,,,,1820
1015178,1015,59,178,S,325142,1042,0,1830,0,8,0,0,0,0,1-683487,0,325142,15,0,683487,1.8,,,,,1830
1015179,1015,59,179,S,332377,1048,0,1840,0,8,0,0,0,0,1-698757,0,332377,15,0,698757,1.8,,,,,1840
1015180,1015,59,180,S,339624,1053,0,1850,0,8,0,0,0,0,1-714023,0,339624,15,0,714023,1.8,,,,,1850
1015181,1015,59,181,S,346870,1059,0,1860,0,8,0,0,0,0,1-729323,0,346870,15,0,729323,1.8,,,,,1860
1015182,1015,59,182,S,354128,1064,0,1870,0,8,0,0,0,0,1-744608,0,354128,15,0,744608,1.8,,,,,1870
1015183,1015,59,183,S,361385,1070,0,1880,0,8,0,0,0,0,1-759924,0,361385,15,0,759924,1.8,,,,,1880
1015184,1015,59,184,S,368654,1076,0,1890,0,8,0,0,0,0,1-775239,0,368654,15,0,775239,1.8,,,,,1890
1015185,1015,59,185,S,375923,1081,0,1900,0,8,0,0,0,0,1-790586,0,375923,15,0,790586,1.8,,,,,1900
1015186,1015,59,186,S,383203,1087,0,1910,0,8,0,0,0,0,1-805917,0,383203,15,0,805917,1.8,,,,,1910
1015187,1015,59,187,S,390483,1092,0,1920,0,8,0,0,0,0,1-821282,0,390483,15,0,821282,1.8,,,,,1920
1015188,1015,59,188,S,397774,1098,0,1930,0,8,0,0,0,0,1-836644,0,397774,15,0,836644,1.8,,,,,1930
